,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
432,0.0,110573595.57493308,0.0,86760927.76979408,205978966.35311538,0.011347090666741878,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,3776.609840537624
433,0.0,110573595.57493308,0.0,90534590.85200635,205978966.35311538,0.01790898688378504,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,6073.865209858972
434,0.0,110573595.57493308,0.0,175961971.26769772,205978966.35311538,0.03361642296961098,117941774.03396149,69113893.35624374,0.045405878020609816,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,18670.267770615712
435,0.0,110573595.57493308,0.0,325731.2671796121,205978966.35311538,7.27530910915208e-05,14320696.126236163,69113893.35624374,0.0046386350152658766,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,609.3495639580996
436,0.0,110573595.57493308,0.0,9614370.43497976,205978966.35311538,0.0010462811808181864,38469713.36790329,69113893.35624374,0.007819710828224084,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1337.7242313528302
437,0.0,110573595.57493308,0.0,36989776.46203372,205978966.35311538,0.006202153184739187,855555817.0577259,69113893.35624374,0.25847398790495013,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,44073.03745272248
438,0.0,110573595.57493308,0.0,3014722.5715623987,205978966.35311538,0.0006688074389474276,49420105.39128636,69113893.35624374,0.013427763337082618,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1931.846486839287
439,0.0,110573595.57493308,0.0,22256439.851906374,205978966.35311538,0.003832758415308184,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1191.6496081695577
440,0.0,110573595.57493308,0.0,44004720.966946416,205978966.35311538,0.004579843460012322,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1455.0096365590537
441,0.0,110573595.57493308,0.0,36099152.880109645,205978966.35311538,0.0038044088405702796,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1188.5205373576591
442,0.0,110573595.57493308,0.0,127474444.21590875,205978966.35311538,0.01660064011369373,20199617.904179644,69113893.35624374,0.006730212750983185,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,6432.730038972995
443,0.0,110573595.57493308,0.0,4610124.251035724,205978966.35311538,0.0006673025331672804,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,193.38362062298458
444,0.0,110573595.57493308,0.0,36357376.04119664,205978966.35311538,0.0038585766338386793,752037.8730611273,69113893.35624374,0.0002559073317821244,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1226.1321071127952
445,0.0,110573595.57493308,0.0,1597409.8391060987,205978966.35311538,0.00029017870745743214,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,84.11570552553404
446,0.0,110573595.57493308,0.0,50053525.332736984,205978966.35311538,0.008424080326405908,32892145.57782487,69113893.35624374,0.006732561316459617,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,3572.4946835297346
447,0.0,110573595.57493308,0.0,12053907.894420862,205978966.35311538,0.002555467245130933,3013947.9337496837,69113893.35624374,0.0010160204353821247,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,913.076067956109
448,0.0,110573595.57493308,0.0,2010688.526054137,205978966.35311538,0.00029169163564541836,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,84.28269425384103
449,0.0,110573595.57493308,0.0,5289342.412974974,205978966.35311538,0.0009522233869123117,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,279.3303484901626
450,0.0,110573595.57493308,0.0,187142117.26209304,205978966.35311538,0.02378173105559929,3016203.901861967,69113893.35624374,0.001017362167124055,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,8399.711777451703
451,0.0,110573595.57493308,0.0,27456537.002139308,205978966.35311538,0.004710770914824359,11290242.029756531,69113893.35624374,0.0023395649379216853,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1766.1933487237216
452,0.0,110573595.57493308,0.0,5974423.928922504,205978966.35311538,0.0012978337622376627,2480460.3617922957,69113893.35624374,0.0010228722463883348,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,514.3207524928173
453,0.0,110573595.57493308,0.0,0.0,205978966.35311538,0.0,57846334.09377083,69113893.35624374,0.013297596722907565,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1736.7374075966904
454,0.0,110573595.57493308,0.0,1314033.2296925792,205978966.35311538,0.0002920035908591496,28747636.408255294,69113893.35624374,0.0092319439247,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1276.0488138870455
455,0.0,110573595.57493308,0.0,27106231.86616895,205978966.35311538,0.004602212834795153,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1458.0638961918849
456,0.0,110573595.57493308,0.0,5978907.395665652,205978966.35311538,0.0006672180182708901,92572513.33709165,69113893.35624374,0.018822950683651293,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,2657.3680614283467
457,0.0,110573595.57493308,0.0,9152738.863524336,205978966.35311538,0.0012993757059034296,2476438.7922097105,69113893.35624374,0.0010199548955198278,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,514.4559948389349
458,0.0,110573595.57493308,0.0,5939573.198148014,205978966.35311538,0.0006589668347963141,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,192.4635718846693
459,0.0,110573595.57493308,0.0,2623065.797771329,205978966.35311538,0.0002948826507381802,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,84.63490102517363
460,0.0,110573595.57493308,0.0,125752818.69260205,205978966.35311538,0.01626796822000149,31529937.307870284,69113893.35624374,0.008277782472707385,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,6600.032189172518
461,0.0,110573595.57493308,0.0,29226117.086941313,205978966.35311538,0.0031307121141177473,6943410.626381383,69113893.35624374,0.0023446371351410937,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1252.039392553891
462,0.0,110573595.57493308,0.0,2971604.6060198955,205978966.35311538,0.000650846513598551,11093113.755173154,69113893.35624374,0.003311193146044663,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,613.6102112940657
463,0.0,110573595.57493308,0.0,16965546.44303625,205978966.35311538,0.0018213955265840142,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,555.4403990246186
464,0.0,110573595.57493308,0.0,269709012.84583706,205978966.35311538,0.03367309061903355,17443705.75708817,69113893.35624374,0.004643901195738238,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,12631.142877175966
465,0.0,110573595.57493308,0.0,9200571.665863918,205978966.35311538,0.0013123896889215615,88627375.47110885,69113893.35624374,0.027950091284189592,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,4141.580996474551
466,0.0,110573595.57493308,0.0,4599800.400279129,205978966.35311538,0.0006644936988139383,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,193.0735968687746
467,0.0,110573595.57493308,0.0,9220346.31697342,205978966.35311538,0.0013177698247518138,99146979.07743174,69113893.35624374,0.022642635772049995,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,3383.3285142101067
468,0.0,110573595.57493308,0.0,18083517.186246276,205978966.35311538,0.0037653968411664705,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1184.093618751377
469,0.0,110573595.57493308,0.0,499839.87016540783,205978966.35311538,7.306130720691355e-05,57939470.954792604,69113893.35624374,0.013336020361978958,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1758.0982508454074
470,0.0,110573595.57493308,0.0,23857560.6253201,205978966.35311538,0.0025390037962333494,36400972.68323712,69113893.35624374,0.008910513098297951,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1952.742740265949
471,0.0,110573595.57493308,0.0,9145993.516452165,205978966.35311538,0.001297540483462866,34711966.1844485,69113893.35624374,0.009204674100309444,0.0,50926482.34608282,0.0,6472460.874913252,201552622.8315531,0.0008590079673518408,935800000.0,1898.534266434061
472,0.0,110573595.57493308,0.0,13012929.582673384,205978966.35311538,0.0018029701277740414,7659041.240760561,69113893.35624374,0.001741379417386179,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,777.5388186510216
473,0.0,110573595.57493308,0.0,267641593.46609846,205978966.35311538,0.03328899527683729,28291376.14664282,69113893.35624374,0.00932859919444624,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,13196.763416037204
474,0.0,110573595.57493308,0.0,7228297.709772057,205978966.35311538,0.0012777424502622514,5634577.136578204,69113893.35624374,0.0023025283344889937,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,677.9708518863132
475,0.0,110573595.57493308,0.0,231020401.3403646,205978966.35311538,0.035301912320587533,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,12554.03106938831
476,0.0,110573595.57493308,0.0,7253875.219505431,205978966.35311538,0.0012864775600046545,935182.8942453236,69113893.35624374,0.00025173645395537277,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,416.47745251404217
477,0.0,110573595.57493308,0.0,11904555.373224417,205978966.35311538,0.0013064018879330084,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,387.09373116700056
478,0.0,110573595.57493308,0.0,4909645.094644447,205978966.35311538,0.0010745909928209223,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,316.5731251622412
479,0.0,110573595.57493308,0.0,272093588.0528557,205978966.35311538,0.034069646184758294,155301294.40495354,69113893.35624374,0.03051380336116267,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,16435.813663291206
480,0.0,110573595.57493308,0.0,8654507.949182278,205978966.35311538,0.0018675745192170048,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,560.5373833464885
481,0.0,110573595.57493308,0.0,7340217.683887536,205978966.35311538,0.0013159648286898893,90235335.14690667,69113893.35624374,0.022571317729869547,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,3382.2137488882786
482,0.0,110573595.57493308,0.0,186891273.9287816,205978966.35311538,0.023734658559009848,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,8263.229652892756
483,0.0,110573595.57493308,0.0,4916096.697569391,205978966.35311538,0.001077278428488574,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,316.869749594327
484,0.0,110573595.57493308,0.0,2020398.8878398037,205978966.35311538,0.0002943335566117344,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,84.57429502244057
485,0.0,110573595.57493308,0.0,1605933.0760203034,205978966.35311538,0.0002930895228801287,749799.1569188643,69113893.35624374,0.00025457586060888715,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,116.0538601504646
486,0.0,110573595.57493308,0.0,1315479.3763011948,205978966.35311538,0.00029260598781721717,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,84.38361543939752
487,0.0,110573595.57493308,0.0,27868944.19340355,205978966.35311538,0.0038142138826757917,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1189.602764210987
488,0.0,110573595.57493308,0.0,6595621.931969712,205978966.35311538,0.0009403186369349683,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,278.0163673803418
489,0.0,110573595.57493308,0.0,7312587.201163455,205978966.35311538,0.0013065285973543773,143374536.6640725,69113893.35624374,0.04615195310695219,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,6823.2416134216055
490,0.0,110573595.57493308,0.0,5920441.424295116,205978966.35311538,0.0012753471786626064,936901.0187510302,69113893.35624374,0.0002525505238105986,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,415.25869427606403
491,0.0,110573595.57493308,0.0,3646548.777901413,205978966.35311538,0.0006583672202374366,18124031.28429852,69113893.35624374,0.004631182104669411,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,780.791149278391
492,0.0,110573595.57493308,0.0,29051298.013279844,205978966.35311538,0.0030940400998739235,4915596.550564082,69113893.35624374,0.001019227574471056,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1081.5759557556814
493,0.0,110573595.57493308,0.0,35951823.416379035,205978966.35311538,0.003773723597769103,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1185.1005951070615
494,0.0,110573595.57493308,0.0,5884796.666428884,205978966.35311538,0.000647476293693682,52275384.29176414,69113893.35624374,0.013103587423352294,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1925.6085456980773
495,0.0,110573595.57493308,0.0,109274113.5086996,205978966.35311538,0.01763269637271077,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,6025.739515547514
496,0.0,110573595.57493308,0.0,60636062.90769292,205978966.35311538,0.006271077220658481,20037869.909015324,69113893.35624374,0.006634013510344974,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,2878.651458111367
497,0.0,110573595.57493308,0.0,397301.11927296803,205978966.35311538,7.27530910915208e-05,62177914.92999738,69113893.35624374,0.022418448566959213,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,3012.0355086572386
498,0.0,110573595.57493308,0.0,81396574.28730038,205978966.35311538,0.00840865334100556,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,2700.82587410026
499,0.0,110573595.57493308,0.0,215252996.3320473,205978966.35311538,0.03376314760362932,13896106.70107198,69113893.35624374,0.004643522190194583,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,12647.349246776117
500,0.0,110573595.57493308,0.0,9140761.261245094,205978966.35311538,0.0012961169314842898,23266891.76193831,69113893.35624374,0.00506334788960722,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1037.0356626394807
501,0.0,110573595.57493308,0.0,22487531.231037878,205978966.35311538,0.0031181487324794233,11273240.155143192,69113893.35624374,0.002333353882714024,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1250.517545450064
502,0.0,110573595.57493308,0.0,1603127.179777463,205978966.35311538,0.00029213126651105677,5488263.510094417,69113893.35624374,0.002034198101133142,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,340.5383443764071
503,0.0,110573595.57493308,0.0,17190503.85889548,205978966.35311538,0.0018685851231529714,3031332.552564103,69113893.35624374,0.0010263598966350003,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,688.8634333541258
504,0.0,110573595.57493308,0.0,13292325.815164372,205978966.35311538,0.0018789861177876388,8706587.001889482,69113893.35624374,0.0023403547152515336,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,856.29047383029
505,0.0,110573595.57493308,0.0,17190503.85889548,205978966.35311538,0.0018685851231529714,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,560.6489282746808
506,0.0,110573595.57493308,0.0,190887847.37782937,205978966.35311538,0.02448865149470035,8718028.368929422,69113893.35624374,0.0023457757845505595,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,8691.070254065338
507,0.0,110573595.57493308,0.0,189085903.39446375,205978966.35311538,0.024147474649989523,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,8336.467206796755
508,0.0,110573595.57493308,0.0,2637707.272315523,205978966.35311538,0.0002979540110410896,20040199.808292374,69113893.35624374,0.00469883490095458,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,674.1781198791791
509,0.0,110573595.57493308,0.0,4893751.749858431,205978966.35311538,0.0010679705696248372,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,315.8423991045558
510,0.0,110573595.57493308,0.0,5864710.921915158,205978966.35311538,0.0006432628821163416,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,190.73025558569006
511,0.0,110573595.57493308,0.0,22463403.10816798,205978966.35311538,0.0031115841373495147,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,955.3833084489745
512,0.0,110573595.57493308,0.0,0.0,205978966.35311538,0.0,8623630.058248248,69113893.35624374,0.0020046450316938396,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,255.85308953857066
513,0.0,110573595.57493308,0.0,1309652.3162314997,205978966.35311538,0.00029017870745743214,1353759.4484954048,69113893.35624374,0.0005021122484859117,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,147.2651243595476
514,0.0,110573595.57493308,0.0,1616069.7410103455,205978966.35311538,0.0002965513486025312,784649915.3990593,69113893.35624374,0.18483807306036254,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,28466.18350654607
515,0.0,110573595.57493308,0.0,13152039.736904893,205978966.35311538,0.0018408181545730188,35355499.60933223,69113893.35624374,0.011577771457624316,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,2086.365986686891
516,0.0,110573595.57493308,0.0,1601839.884817633,205978966.35311538,0.00029169163564541836,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,84.28269425384103
517,0.0,110573595.57493308,0.0,28041674.572554912,205978966.35311538,0.003861209043131431,1096126427.2358649,69113893.35624374,0.23235327622475335,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,37977.69869890924
518,0.0,110573595.57493308,0.0,3000544.477472467,205978966.35311538,0.0006629015088708428,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,192.8978596619911
519,0.0,110573595.57493308,0.0,496738.68673985003,205978966.35311538,7.221756093945041e-05,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,20.807411967541054
520,0.0,110573595.57493308,0.0,22253046.227792744,205978966.35311538,0.0038315994409058264,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1191.5216869217902
521,0.0,110573595.57493308,0.0,3626019.4374123253,205978966.35311538,0.0006513561372985318,1216190.1860985295,69113893.35624374,0.0002529281894190212,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,223.22068094528896
522,0.0,110573595.57493308,0.0,5980142.910215173,205978966.35311538,0.0006674771936927103,10556985.591275446,69113893.35624374,0.0033422165594727583,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,615.8174654881391
523,0.0,110573595.57493308,0.0,22495178.991805993,205978966.35311538,0.0031202294767363956,1249384368.0060563,69113893.35624374,0.2636431203323745,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,43156.79360595682
524,0.0,110573595.57493308,0.0,348663160.64473784,205978966.35311538,0.033496420812517184,35063638.818888605,69113893.35624374,0.009129435714420625,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,13340.766454053439
525,0.0,110573595.57493308,0.0,6013193.63523947,205978966.35311538,0.001313983406410241,6938896.566542473,69113893.35624374,0.002341952408642582,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,682.4432182518863
526,0.0,110573595.57493308,0.0,80277802.09328257,205978966.35311538,0.008227272744042058,3774177.9580379035,69113893.35624374,0.001011736836744229,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,2800.8406223420398
527,0.0,110573595.57493308,0.0,348017309.93892306,205978966.35311538,0.033415823567652395,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,11988.665525529897
528,0.0,110573595.57493308,0.0,17264150.99507111,205978966.35311538,0.0018840341743936798,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,562.3541099486829
529,0.0,110573595.57493308,0.0,2029374.6439277306,205978966.35311538,0.0002967756116783371,41938570.98045852,69113893.35624374,0.013473270305413813,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1823.6857579046546
530,0.0,110573595.57493308,0.0,4591896.705078132,205978966.35311538,0.0006623433218739454,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,192.83625003801188
531,0.0,110573595.57493308,0.0,9090968.719206823,205978966.35311538,0.0012825697574777293,23083325.498991765,69113893.35624374,0.007715892760760226,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1383.9227352821808
532,0.0,110573595.57493308,0.0,5971122.78254271,205978966.35311538,0.0012964586592394767,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,385.9962520348229
533,0.0,110573595.57493308,0.0,30777772.999537617,205978966.35311538,0.006353033184823225,939051.6241372458,69113893.35624374,0.00025356950876168305,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,2053.9518315668643
534,0.0,110573595.57493308,0.0,5967898.841451391,205978966.35311538,0.001295115716349157,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,385.8480253528004
535,0.0,110573595.57493308,0.0,6000522.893070707,205978966.35311538,0.0013087053685588571,26267976.164284185,69113893.35624374,0.008230326248711494,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1445.7951569776674
536,0.0,110573595.57493308,0.0,1600615.2941792707,205978966.35311538,0.00029127341926207524,536968908.9488888,69113893.35624374,0.1815331808467205,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,28384.19623848862
537,0.0,110573595.57493308,0.0,5914090.434689113,205978966.35311538,0.0006536212838506176,52656243.336361095,69113893.35624374,0.013272880723435524,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1928.314876891304
538,0.0,110573595.57493308,0.0,4553790.626190211,205978966.35311538,0.0006519757113790719,57679316.69716688,69113893.35624374,0.013228693647418972,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,1927.6039002511461
539,0.0,110573595.57493308,0.0,3614658.7630197317,205978966.35311538,0.000647476293693682,4887308.739359102,69113893.35624374,0.001008893587125907,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,319.2005730319003
540,0.0,110573595.57493308,0.0,22139270.19298369,205978966.35311538,0.0037927431894383213,73094719.1595045,69113893.35624374,0.0260621956977805,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,4791.557792098769
541,0.0,110573595.57493308,0.0,150417320.5731598,205978966.35311538,0.0240952677060808,16520464.691479051,69113893.35624374,0.006700910914256408,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,9196.239532033707
542,0.0,110573595.57493308,0.0,5955627.037940654,205978966.35311538,0.0012900038576615022,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,385.283806384369
543,0.0,110573595.57493308,0.0,49088735.09435421,205978966.35311538,0.008170137655502542,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,2663.7488745682303
544,0.0,110573595.57493308,0.0,12071318.833977347,205978966.35311538,0.002562719827243594,173716361.45172602,69113893.35624374,0.04533368296922509,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,7205.589537801416
545,0.0,110573595.57493308,0.0,8981025.304385751,205978966.35311538,0.0012526571940598636,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,381.16168617346364
546,0.0,110573595.57493308,0.0,9771870.718106868,205978966.35311538,0.0010793202108580566,49280270.03550344,69113893.35624374,0.013398558535208015,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,2055.042008908565
547,0.0,110573595.57493308,0.0,17085004.547273047,205978966.35311538,0.0018464544015017212,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,558.2062604108629
548,0.0,110573595.57493308,0.0,5904141.777456306,205978966.35311538,0.001045817232499065,769262281.8099957,69113893.35624374,0.17928001240664,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,28559.320292510987
549,0.0,110573595.57493308,0.0,2994177.4411787866,205978966.35311538,0.0006602492997017518,36602951.54599525,69113893.35624374,0.013355572162964562,0.0,50926482.34608282,0.0,11005336.82478694,201552622.8315531,0.002209584168815759,935800000.0,2773.9182893270436
550,0.0,110573595.57493308,0.0,88745570.43851763,205978966.35311538,0.011742106409350929,250085256.2650697,69113893.35624374,0.07745587648943389,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,15282.283546532062
551,0.0,110573595.57493308,0.0,4917584.709713232,205978966.35311538,0.0010778982646681692,0.0,69113893.35624374,0.0,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,316.9381637174897
552,0.0,110573595.57493308,0.0,8656459.480236772,205978966.35311538,0.0018683874356694575,6921388.7818149775,69113893.35624374,0.0023315396947518703,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,855.015048147595
553,0.0,110573595.57493308,0.0,496883.81192666333,205978966.35311538,7.225704549030911e-05,8683696.177711628,69113893.35624374,0.0020289093655995183,0.0,50926482.34608282,0.0,9144468.072532354,201552622.8315531,0.0012303970465113217,935800000.0,725.336243480227
554,0.0,110573595.57493308,0.0,9594466.339643594,205978966.35311538,0.0010421058740144693,17918478.288597826,69113893.35624374,0.004540336511796814,0.0,50926482.34608282,0.0,0.0,201552622.8315531,0.0,935800000.0,900.2930533948442
